name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-04-05T22:00:00,28.9,35.3,25.9,84.02,0.0,0,,0,0,23.8,10.1,170.0,1010.0,50.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-05T23:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,21.2,7.6,160.0,1010.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T00:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,18.7,11.2,200.0,1010.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T01:00:00,27.9,33.3,25.9,88.91,0.0,0,,0,0,19.1,8.5,210.0,1009.0,50.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T02:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,15.8,7.6,220.0,1009.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T03:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,8.3,7.6,250.0,1008.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T04:00:00,26.9,30.9,25.9,94.11,0.0,0,,0,0,7.6,4.9,120.1,1008.0,48.1,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T05:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,10.8,3.6,123.6,1009.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T06:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,11.5,1.8,127.2,1010.0,50.0,8.0,1,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T07:00:00,26.9,31.0,25.9,94.38,0.0,0,,0,0,11.2,3.3,330.0,1010.0,52.8,8.2,112,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T08:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,13.3,3.6,144.2,1011.0,88.8,8.0,360,1.3,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T09:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,11.9,5.4,140.5,1012.0,88.8,10.0,602,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T10:00:00,32.9,40.3,24.9,62.97,0.0,0,,0,0,10.1,5.9,90.0,1011.0,86.1,10.9,805,2.9,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T11:00:00,33.6,40.0,24.0,57.33,0.0,0,,0,0,10.1,5.4,148.4,1011.0,66.3,10.0,950,3.4,10,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T12:00:00,34.0,40.6,24.0,56.04,0.0,0,,0,0,13.0,3.6,160.5,1010.0,88.8,10.0,1021,3.7,10,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T13:00:00,34.0,39.4,23.1,53.18,0.0,0,,0,0,15.1,11.1,190.0,1009.0,85.2,10.9,1005,3.6,10,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T14:00:00,35.0,41.9,24.0,53.01,0.0,0,,0,0,16.6,11.2,160.0,1007.0,88.8,10.0,935,3.4,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T15:00:00,35.0,43.3,25.0,56.28,0.0,0,,0,0,13.3,16.6,170.0,1007.0,88.8,10.0,783,2.8,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T16:00:00,33.8,40.1,23.8,56.0,0.0,0,,0,0,16.2,19.9,190.0,1006.0,46.3,10.9,574,2.1,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T17:00:00,32.0,36.8,23.0,59.04,0.0,0,,0,0,21.2,16.6,150.0,1007.0,50.0,10.0,328,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T18:00:00,31.0,36.5,24.0,66.38,0.0,0,,0,0,30.2,14.8,160.0,1007.0,27.0,10.0,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T19:00:00,29.9,35.9,24.9,74.69,0.0,0,,0,0,26.3,16.0,150.0,1008.0,30.1,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T20:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,24.1,16.6,160.0,1009.0,8.9,10.0,0,0.0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T21:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,27.7,16.6,150.0,1009.0,5.0,10.0,0,0.0,0,3,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-06T22:00:00,28.9,35.3,25.9,83.61,0.0,0,,0,0,26.6,12.1,140.0,1010.0,25.4,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-06T23:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,25.9,9.4,150.0,1010.0,27.0,10.0,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T00:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,25.2,13.0,170.0,1010.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T01:00:00,27.9,32.4,24.9,83.73,0.0,0,,0,0,22.3,13.7,155.0,1009.1,25.4,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T02:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,20.9,9.4,170.0,1009.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T03:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,21.6,11.2,170.0,1009.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T04:00:00,27.9,32.5,24.9,83.87,0.0,0,,0,0,21.6,10.5,178.0,1010.0,88.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T05:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,20.2,11.2,180.0,1010.0,88.8,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T06:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,18.4,7.6,190.0,1011.0,88.8,10.0,1,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T07:00:00,28.9,34.3,25.0,79.48,0.0,0,,0,0,19.4,9.2,167.0,1012.0,53.7,10.9,114,0.4,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T08:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,17.3,11.2,140.0,1013.0,50.0,10.0,362,1.3,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T09:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,15.1,11.2,180.0,1013.0,88.8,10.0,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T10:00:00,32.9,40.3,24.9,62.97,0.0,0,,0,0,14.0,14.1,131.0,1013.0,88.0,10.9,754,2.7,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T11:00:00,32.0,37.9,24.0,62.71,0.0,0,,0,0,15.1,13.0,130.0,1012.0,88.8,10.0,607,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T12:00:00,33.0,39.2,24.0,59.27,0.0,0,,0,0,18.4,14.8,110.0,1011.0,88.8,10.0,424,1.5,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T13:00:00,33.9,40.3,23.9,55.9,0.0,0,,0,0,22.7,11.1,140.0,1010.0,86.1,10.9,939,3.4,9,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T14:00:00,35.0,40.6,23.0,49.91,0.0,0,,0,0,20.9,13.0,170.0,1009.0,50.0,10.0,937,3.4,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T15:00:00,34.0,40.6,24.0,56.04,0.0,0,,0,0,16.6,18.4,200.0,1008.0,50.0,10.0,738,2.7,7,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T16:00:00,33.8,39.2,23.1,53.42,0.0,0,,0,0,20.2,20.3,194.0,1008.0,50.0,10.9,546,2.0,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T17:00:00,32.0,37.9,24.0,62.71,0.0,0,,0,0,24.5,18.4,180.0,1008.0,27.0,10.0,315,1.1,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T18:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,27.7,18.4,180.0,1009.0,27.0,10.0,82,0.3,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T19:00:00,29.9,35.9,24.9,74.9,0.0,0,,0,0,28.8,19.6,176.0,1010.0,48.1,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T20:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,29.5,16.6,180.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T21:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,32.0,14.8,170.0,1012.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-07T22:00:00,28.9,35.2,25.9,83.79,0.0,0,,0,0,32.4,14.1,140.0,1013.0,29.2,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-07T23:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,29.5,11.2,140.0,1013.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T00:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,27.4,13.0,150.0,1012.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T01:00:00,27.9,33.2,25.8,88.51,0.0,0,,0,0,28.4,12.1,144.0,1012.0,49.1,10.9,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T02:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,29.5,5.4,127.1,1012.0,27.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T03:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,29.9,9.4,160.0,1011.0,27.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T04:00:00,27.9,33.2,25.8,88.66,0.0,0,,0,0,29.9,12.1,131.0,1011.0,25.4,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T05:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,27.4,11.2,140.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T06:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,25.9,9.4,130.0,1012.0,27.0,10.0,1,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T07:00:00,28.9,35.3,25.9,84.12,0.0,0,,0,0,26.3,10.5,135.0,1013.0,27.3,10.9,119,0.4,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T08:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,23.4,14.8,120.0,1014.0,50.0,10.0,370,1.3,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T09:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,22.0,11.2,150.0,1015.0,50.0,10.0,616,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T10:00:00,32.0,38.9,24.8,65.95,0.0,0,,0,0,19.8,12.8,140.0,1015.0,48.1,10.9,823,3.0,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T11:00:00,34.0,38.3,22.0,49.65,0.0,0,,0,0,20.5,14.8,120.0,1014.0,50.0,10.0,969,3.5,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T12:00:00,36.0,38.9,20.0,39.3,0.0,0,,0,0,21.6,13.0,130.0,1013.0,50.0,10.0,1042,3.8,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T13:00:00,36.7,39.2,19.2,36.03,0.0,0,,0,0,20.2,14.4,104.0,1012.0,48.1,10.9,1036,3.7,10,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T14:00:00,36.0,38.1,19.0,36.94,0.0,0,,0,0,19.1,11.2,80.0,1010.0,50.0,10.0,949,3.4,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T15:00:00,36.0,39.8,21.0,41.81,0.0,0,,0,0,18.7,11.2,170.0,1010.0,50.0,10.0,794,2.9,8,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T16:00:00,34.8,40.3,22.9,50.15,0.0,0,,0,0,18.4,16.0,189.0,1009.1,46.3,10.9,580,2.1,6,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T17:00:00,33.0,38.1,23.0,55.8,0.0,0,,0,0,24.1,14.8,170.0,1010.0,22.5,10.0,325,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T18:00:00,32.0,36.8,23.0,59.04,0.0,0,,0,0,32.8,16.6,180.0,1010.0,5.0,10.0,83,0.3,1,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T19:00:00,30.8,36.2,23.9,66.65,0.0,0,,0,0,36.7,14.1,160.0,1011.0,29.2,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T20:00:00,30.0,35.1,24.0,70.29,0.0,0,,0,0,38.5,13.0,180.0,1011.0,27.0,10.0,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T21:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,37.8,13.0,170.0,1012.0,27.0,10.0,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-08T22:00:00,29.8,34.8,24.0,70.78,0.0,0,,0,0,37.1,12.1,162.0,1013.0,32.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-08T23:00:00,29.0,33.6,24.0,74.46,0.0,0,,0,0,36.0,11.2,170.0,1013.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T00:00:00,29.0,33.6,24.0,74.46,0.0,0,,0,0,32.8,9.4,160.0,1013.0,27.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T01:00:00,28.9,34.3,24.9,78.96,0.0,0,,0,0,25.9,9.2,158.0,1012.1,32.0,10.9,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T02:00:00,29.0,34.5,25.0,79.06,0.1,100,rain,0,0,22.0,11.2,160.0,1012.0,50.0,10.0,0,0.0,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T03:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,20.9,5.4,137.0,1012.0,50.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T04:00:00,27.9,33.3,25.9,88.76,0.0,0,,0,0,15.8,6.9,160.0,1012.0,50.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T05:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,15.1,7.6,130.0,1012.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T06:00:00,28.0,33.5,26.0,88.91,0.2,100,rain,0,0,16.2,5.4,130.0,1013.0,50.0,10.0,2,0.0,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T07:00:00,28.9,35.3,26.0,84.44,0.0,0,,0,0,15.1,3.3,29.9,1013.0,32.9,10.9,120,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T08:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,12.6,5.4,32.8,1014.0,50.0,6.0,370,1.3,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T09:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,10.8,5.4,29.6,1014.0,27.0,9.0,610,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T10:00:00,31.9,38.9,24.9,66.2,0.0,0,,0,0,8.6,5.6,360.0,1014.0,32.9,10.0,757,2.7,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T11:00:00,33.0,40.6,25.0,62.93,0.0,0,,0,0,8.3,5.4,330.5,1013.0,27.0,7.0,889,3.2,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T12:00:00,35.0,40.6,23.0,49.91,0.0,0,,0,0,11.5,3.6,320.0,1012.0,27.0,10.0,931,3.4,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T13:00:00,34.9,39.5,22.0,47.35,0.0,0,,0,0,14.0,3.6,230.0,1011.0,53.7,10.9,924,3.3,9,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T14:00:00,36.0,39.8,21.0,41.81,0.0,0,,0,0,10.4,5.4,190.2,1010.0,50.0,10.0,628,2.3,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T15:00:00,36.0,39.8,21.0,41.81,0.0,0,,0,0,12.6,7.6,10.0,1009.0,50.0,10.0,651,2.3,7,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T16:00:00,32.9,40.3,24.9,63.04,0.0,0,,0,0,14.8,21.6,180.0,1008.1,52.8,10.9,454,1.6,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T17:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,25.9,22.3,190.0,1009.0,50.0,10.0,24,0.1,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T18:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,25.2,14.8,170.0,1009.0,50.0,10.0,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T19:00:00,29.9,37.1,25.8,78.66,0.0,0,,0,0,23.0,14.1,176.0,1010.0,32.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T20:00:00,30.0,37.4,26.0,79.19,0.0,0,,0,0,27.4,13.0,170.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T21:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,28.4,11.2,170.0,1012.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-09T22:00:00,28.9,34.3,24.9,78.92,0.0,0,,0,0,28.8,10.5,149.0,1012.0,32.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-09T23:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,25.2,11.2,120.0,1012.0,27.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T00:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,23.4,14.8,140.0,1012.0,27.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T01:00:00,28.9,34.2,24.8,78.74,0.0,0,rain,0,0,20.5,8.8,149.0,1011.0,32.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T02:00:00,29.0,34.5,25.0,79.06,0.0,0,,0,0,18.0,7.6,150.0,1010.0,27.0,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T03:00:00,27.0,31.2,26.0,94.27,0.2,100,rain,0,0,14.4,9.4,160.0,1010.0,50.0,8.0,0,0.0,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T04:00:00,26.1,26.1,25.8,98.19,0.0,0,,0,0,14.0,3.3,93.6,1010.0,53.7,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T05:00:00,27.0,31.2,26.0,94.27,0.1,100,rain,0,0,12.2,1.8,70.6,1011.0,50.0,10.0,0,0.0,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T06:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,10.4,1.8,300.0,1011.0,50.0,8.0,2,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T07:00:00,27.9,33.3,25.9,88.81,0.0,0,,0,0,8.6,3.6,343.0,1012.0,53.7,9.1,99,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T08:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,7.2,0.0,0.0,1013.0,50.0,8.0,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T09:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,6.1,3.6,55.4,1013.0,50.0,10.0,606,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T10:00:00,31.0,37.7,25.0,70.47,0.0,0,,0,0,6.8,5.2,140.0,1012.1,50.9,10.9,807,2.9,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T11:00:00,32.0,39.2,25.0,66.58,0.0,0,,0,0,7.6,3.6,4.1,1012.0,50.0,10.0,951,3.4,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T12:00:00,33.0,40.6,25.0,62.93,0.0,0,,0,0,8.3,3.6,20.2,1011.0,50.0,10.0,1023,3.7,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T13:00:00,33.0,40.5,25.0,62.92,0.0,0,,0,0,13.3,4.3,90.0,1010.0,88.0,9.1,1016,3.7,10,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T14:00:00,34.0,40.6,24.0,56.04,0.0,0,,0,0,13.7,5.4,234.0,1008.0,50.0,7.0,932,3.4,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T15:00:00,34.0,40.6,24.0,56.04,0.0,0,,0,0,18.0,5.4,162.1,1008.0,50.0,7.0,761,2.7,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T16:00:00,32.9,41.8,25.9,66.83,0.0,0,,0,0,19.1,16.4,200.0,1007.1,53.7,9.1,570,2.1,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T17:00:00,32.0,40.6,26.0,70.66,0.0,0,,0,0,25.2,18.4,180.0,1007.0,50.0,8.0,307,1.1,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T18:00:00,31.0,39.1,26.0,74.79,0.1,100,rain,0,0,28.8,18.4,180.0,1008.0,50.0,8.0,78,0.3,1,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T19:00:00,29.9,37.1,25.8,78.45,0.0,0,,0,0,31.0,13.4,158.0,1009.0,32.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
